56|[-30963, -750, 0]|[0, 0, -0]|[19, 236, 120]
57|[-30806, -750, 0]|[0, 0, -0]|[19, 236, 156]
58|[-30654, -750, 0]|[0, 0, -0]|[19, 236, 193]
59|[-30507, -750, 0]|[0, 0, -0]|[19, 236, 225]
60|[-30363, -750, 0]|[0, 0, -0]|[19, 229, 236]
61|[-30220, -750, 0]|[0, 0, -0]|[19, 218, 236]
62|[-30077, -750, 0]|[0, 0, -0]|[19, 211, 236]
63|[-29934, -750, 0]|[0, 0, -0]|[19, 203, 236]
64|[-29792, -750, 0]|[0, 0, -0]|[19, 193, 236]
65|[-29649, -750, 0]|[0, 0, -0]|[19, 185, 236]
66|[-29506, -750, 0]|[0, 0, -0]|[19, 178, 236]
67|[-29363, -750, 0]|[0, 0, -0]|[19, 171, 236]
68|[-29220, -750, 0]|[0, 0, -0]|[19, 164, 236]
69|[-29077, -750, 0]|[0, 0, -0]|[19, 156, 236]
70|[-28934, -750, 0]|[0, 0, -0]|[19, 156, 236]
71|[-28791, -750, 0]|[0, 0, -0]|[19, 156, 236]
72|[-28648, -750, 0]|[0, 0, -0]|[19, 156, 236]
73|[-28505, -750, 0]|[0, 0, -0]|[19, 156, 236]
74|[-28362, -750, 0]|[0, 0, -0]|[19, 156, 236]
75|[-28219, -750, 0]|[0, 0, -0]|[19, 156, 236]
76|[-28076, -750, 0]|[0, 0, -0]|[19, 156, 236]
77|[-27933, -750, 0]|[0, 0, -0]|[19, 156, 236]
78|[-27790, -750, 0]|[0, 0, -0]|[19, 156, 236]
79|[-27647, -750, 0]|[0, 0, -0]|[19, 156, 236]
80|[-27504, -750, 0]|[0, 0, -0]|[19, 156, 236]
81|[-27361, -750, 0]|[0, 0, -0]|[19, 156, 236]
82|[-27218, -750, 0]|[0, 0, -0]|[19, 156, 236]
83|[-27075, -750, 0]|[0, 0, -0]|[19, 156, 236]
84|[-26932, -750, 0]|[0, 0, -0]|[19, 156, 236]
85|[-26789, -750, 0]|[0, 0, -0]|[19, 156, 236]
86|[-26646, -750, 0]|[0, 0, -0]|[19, 156, 236]
87|[-26504, -750, 0]|[0, 0, -0]|[19, 156, 236]
88|[-26361, -750, 0]|[0, 0, -0]|[19, 156, 236]
89|[-26218, -750, 0]|[0, 0, -0]|[19, 156, 236]
90|[-26075, -750, 0]|[0, 0, -0]|[19, 156, 236]
91|[-25932, -750, 0]|[0, 0, -0]|[19, 156, 236]
92|[-25789, -750, 0]|[0, 0, -0]|[19, 156, 236]
93|[-25646, -750, 0]|[0, 0, -0]|[19, 156, 236]
94|[-25503, -750, 0]|[0, 0, -0]|[19, 156, 236]
95|[-25360, -750, 0]|[0, 0, -0]|[19, 156, 236]
96|[-25217, -750, 0]|[0, 0, -0]|[19, 156, 236]
97|[-25074, -750, 0]|[0, 0, -0]|[19, 156, 236]
98|[-24931, -750, 0]|[0, 0, -0]|[19, 156, 236]
99|[-24788, -750, 0]|[0, 0, -0]|[19, 156, 236]
100|[-24645, -750, 0]|[0, 0, -0]|[19, 156, 236]
101|[-24502, -750, 0]|[0, 0, -0]|[19, 156, 236]
102|[-24359, -750, 0]|[0, 0, -0]|[19, 156, 236]
103|[-24216, -750, 0]|[0, 0, -0]|[19, 156, 236]
104|[-24073, -750, 0]|[0, 0, -0]|[19, 156, 236]
105|[-23930, -750, 0]|[0, 0, -0]|[19, 156, 236]
106|[-23787, -750, 0]|[0, 0, -0]|[19, 156, 236]
107|[-23644, -750, 0]|[0, 0, -0]|[19, 156, 236]
108|[-23501, -750, 0]|[0, 0, -0]|[19, 156, 236]
109|[-23358, -750, 0]|[0, 0, -0]|[19, 156, 236]
110|[-23216, -750, 0]|[0, 0, -0]|[19, 156, 236]
111|[-23073, -750, 0]|[0, 0, -0]|[19, 156, 236]
112|[-22930, -750, 0]|[0, 0, -0]|[19, 156, 236]
113|[-22787, -750, 0]|[0, 0, -0]|[19, 156, 236]
114|[-22644, -750, 0]|[0, 0, -0]|[19, 156, 236]
115|[-22501, -750, 0]|[0, 0, -0]|[19, 156, 236]
116|[-22358, -750, 0]|[0, 0, -0]|[19, 156, 236]
117|[-22215, -750, 0]|[0, 0, -0]|[19, 156, 236]
118|[-22072, -750, 0]|[0, 0, -0]|[19, 156, 236]
119|[-21929, -750, 0]|[0, 0, -0]|[19, 156, 236]
120|[-21786, -750, 0]|[0, 0, -0]|[19, 156, 236]
121|[-21643, -750, 0]|[0, 0, -0]|[19, 156, 236]
122|[-21500, -750, 0]|[0, 0, -0]|[19, 156, 236]
123|[-21357, -750, 0]|[0, 0, -0]|[19, 156, 236]
124|[-21214, -750, 0]|[0, 0, -0]|[19, 156, 236]
125|[-21071, -750, 0]|[0, 0, -0]|[19, 156, 236]
126|[-20928, -750, 0]|[0, 0, -0]|[19, 156, 236]
127|[-20785, -750, 0]|[0, 0, -0]|[19, 156, 236]
128|[-20642, -750, 0]|[0, 0, -0]|[19, 156, 236]
129|[-20499, -750, 0]|[0, 0, -0]|[19, 156, 236]
130|[-20356, -750, 0]|[0, 0, -0]|[19, 156, 236]
131|[-20213, -750, 0]|[0, 0, -0]|[19, 156, 236]
132|[-20070, -750, 0]|[0, 0, -0]|[19, 156, 236]
133|[-19928, -750, 0]|[0, 0, -0]|[19, 156, 236]
134|[-19785, -750, 0]|[0, 0, -0]|[19, 156, 236]
135|[-19642, -750, 0]|[0, 0, -0]|[19, 156, 236]
136|[-19499, -750, 0]|[0, 0, -0]|[19, 156, 236]
137|[-19356, -750, 0]|[0, 0, -0]|[19, 156, 236]
138|[-19213, -750, 0]|[0, 0, -0]|[19, 156, 236]
139|[-19070, -750, 0]|[0, 0, -0]|[19, 156, 236]
140|[-18927, -750, 0]|[0, 0, -0]|[19, 156, 236]
141|[-18784, -750, 0]|[0, 0, -0]|[19, 156, 236]
142|[-18641, -750, 0]|[0, 0, -0]|[19, 156, 236]
143|[-18498, -750, 0]|[0, 0, -0]|[19, 156, 236]
144|[-18355, -750, 0]|[0, 0, -0]|[19, 156, 236]
145|[-18212, -750, 0]|[0, 0, -0]|[19, 156, 236]
146|[-18069, -750, 0]|[0, 0, -0]|[19, 156, 236]
147|[-17926, -750, 0]|[0, 0, -0]|[19, 156, 236]
148|[-17783, -750, 0]|[0, 0, -0]|[19, 156, 236]
149|[-17640, -750, 0]|[0, 0, -0]|[19, 156, 236]
150|[-17497, -750, 0]|[0, 0, -0]|[19, 156, 236]
151|[-17354, -750, 0]|[0, 0, -0]|[19, 156, 236]
152|[-17211, -750, 0]|[0, 0, -0]|[19, 156, 236]
153|[-17068, -750, 0]|[0, 0, -0]|[19, 156, 236]
154|[-16925, -750, 0]|[0, 0, -0]|[19, 156, 236]
155|[-16782, -750, 0]|[0, 0, -0]|[19, 156, 236]
156|[-16640, -750, 0]|[0, 0, -0]|[19, 156, 236]
157|[-16497, -750, 0]|[0, 0, -0]|[19, 156, 236]
158|[-16354, -750, 0]|[0, 0, -0]|[19, 156, 236]
159|[-16211, -750, 0]|[0, 0, -0]|[19, 156, 236]
160|[-16068, -750, 0]|[0, 0, -0]|[19, 156, 236]
161|[-15925, -750, 0]|[0, 0, -0]|[19, 156, 236]
162|[-15782, -750, 0]|[0, 0, -0]|[19, 156, 236]
163|[-15639, -750, 0]|[0, 0, -0]|[19, 156, 236]
164|[-15496, -750, 0]|[0, 0, -0]|[19, 156, 236]
165|[-15353, -750, 0]|[0, 0, -0]|[19, 156, 236]
166|[-15210, -750, 0]|[0, 0, -0]|[19, 156, 236]
167|[-15067, -750, 0]|[0, 0, -0]|[19, 156, 236]
168|[-14924, -750, 0]|[0, 0, -0]|[19, 156, 236]
169|[-14781, -750, 0]|[0, 0, -0]|[19, 156, 236]
170|[-14638, -750, 0]|[0, 0, -0]|[19, 156, 236]
171|[-14495, -750, 0]|[0, 0, -0]|[19, 156, 236]
172|[-14352, -750, 0]|[0, 0, -0]|[19, 156, 236]
173|[-14209, -750, 0]|[0, 0, -0]|[19, 156, 236]
174|[-14066, -750, 0]|[0, 0, -0]|[19, 156, 236]
175|[-13923, -750, 0]|[0, 0, -0]|[19, 156, 236]
176|[-13780, -750, 0]|[0, 0, -0]|[19, 156, 236]
177|[-13637, -750, 0]|[0, 0, -0]|[19, 156, 236]
178|[-13494, -750, 0]|[0, 0, -0]|[19, 156, 236]
179|[-13352, -750, 0]|[0, 0, -0]|[19, 156, 236]
180|[-13209, -750, 0]|[0, 0, -0]|[19, 156, 236]
181|[-13066, -750, 0]|[0, 0, -0]|[19, 156, 236]
182|[-12923, -750, 0]|[0, 0, -0]|[19, 156, 236]
183|[-12780, -750, 0]|[0, 0, -0]|[19, 156, 236]
184|[-12637, -750, 0]|[0, 0, -0]|[19, 156, 236]
185|[-12494, -750, 0]|[0, 0, -0]|[19, 156, 236]
186|[-12351, -750, 0]|[0, 0, -0]|[19, 156, 236]
187|[-12208, -750, 0]|[0, 0, -0]|[19, 156, 236]
188|[-12065, -750, 0]|[0, 0, -0]|[19, 156, 236]
189|[-11922, -750, 0]|[0, 0, -0]|[19, 156, 236]
190|[-11779, -750, 0]|[0, 0, -0]|[19, 156, 236]
191|[-11636, -750, 0]|[0, 0, -0]|[19, 156, 236]
192|[-11493, -750, 0]|[0, 0, -0]|[19, 156, 236]
193|[-11350, -750, 0]|[0, 0, -0]|[19, 156, 236]
194|[-11207, -750, 0]|[0, 0, -0]|[19, 156, 236]
195|[-11064, -750, 0]|[0, 0, -0]|[19, 156, 236]
196|[-10921, -750, 0]|[0, 0, -0]|[19, 156, 236]
197|[-10778, -750, 0]|[0, 0, -0]|[19, 156, 236]
198|[-10635, -750, 0]|[0, 0, -0]|[19, 156, 236]
199|[-10492, -750, 0]|[0, 0, -0]|[19, 156, 236]
200|[-10349, -750, 0]|[0, 0, -0]|[19, 156, 236]
