109|[750, -30912, 0]|[0, 0, -90]|[19, 236, 117]
110|[750, -30751, 0]|[0, 0, -90]|[19, 236, 127]
111|[750, -30589, 0]|[0, 0, -90]|[19, 236, 142]
112|[750, -30427, 0]|[0, 0, -90]|[19, 236, 153]
113|[750, -30265, 0]|[0, 0, -90]|[19, 236, 167]
114|[750, -30104, 0]|[0, 0, -90]|[19, 236, 178]
115|[750, -29942, 0]|[0, 0, -90]|[19, 236, 189]
116|[750, -29780, 0]|[0, 0, -90]|[19, 236, 200]
117|[750, -29619, 0]|[0, 0, -90]|[19, 236, 207]
118|[750, -29457, 0]|[0, 0, -90]|[19, 236, 218]
119|[750, -29295, 0]|[0, 0, -90]|[19, 236, 229]
120|[750, -29133, 0]|[0, 0, -90]|[19, 236, 236]
121|[750, -28972, 0]|[0, 0, -90]|[19, 229, 236]
122|[750, -28810, 0]|[0, 0, -90]|[19, 229, 236]
123|[750, -28648, 0]|[0, 0, -90]|[19, 229, 236]
124|[750, -28487, 0]|[0, 0, -90]|[19, 229, 236]
125|[750, -28325, 0]|[0, 0, -90]|[19, 229, 236]
126|[750, -28163, 0]|[0, 0, -90]|[19, 229, 236]
127|[750, -28001, 0]|[0, 0, -90]|[19, 229, 236]
128|[750, -27840, 0]|[0, 0, -90]|[19, 229, 236]
129|[750, -27678, 0]|[0, 0, -90]|[19, 229, 236]
130|[750, -27516, 0]|[0, 0, -90]|[19, 229, 236]
131|[750, -27355, 0]|[0, 0, -90]|[19, 229, 236]
132|[750, -27193, 0]|[0, 0, -90]|[19, 229, 236]
133|[750, -27031, 0]|[0, 0, -90]|[19, 229, 236]
134|[750, -26869, 0]|[0, 0, -90]|[19, 229, 236]
135|[750, -26708, 0]|[0, 0, -90]|[19, 229, 236]
136|[750, -26546, 0]|[0, 0, -90]|[19, 229, 236]
137|[750, -26384, 0]|[0, 0, -90]|[19, 229, 236]
138|[750, -26223, 0]|[0, 0, -90]|[19, 229, 236]
139|[750, -26061, 0]|[0, 0, -90]|[19, 229, 236]
140|[750, -25899, 0]|[0, 0, -90]|[19, 229, 236]
141|[750, -25737, 0]|[0, 0, -90]|[19, 229, 236]
142|[750, -25576, 0]|[0, 0, -90]|[19, 229, 236]
143|[750, -25414, 0]|[0, 0, -90]|[19, 229, 236]
144|[750, -25252, 0]|[0, 0, -90]|[19, 229, 236]
145|[750, -25091, 0]|[0, 0, -90]|[19, 229, 236]
146|[750, -24929, 0]|[0, 0, -90]|[19, 229, 236]
147|[750, -24767, 0]|[0, 0, -90]|[19, 229, 236]
148|[750, -24605, 0]|[0, 0, -90]|[19, 229, 236]
149|[750, -24444, 0]|[0, 0, -90]|[19, 229, 236]
150|[750, -24282, 0]|[0, 0, -90]|[19, 229, 236]
151|[750, -24120, 0]|[0, 0, -90]|[19, 229, 236]
152|[750, -23959, 0]|[0, 0, -90]|[19, 229, 236]
153|[750, -23797, 0]|[0, 0, -90]|[19, 229, 236]
154|[750, -23635, 0]|[0, 0, -90]|[19, 229, 236]
155|[750, -23473, 0]|[0, 0, -90]|[19, 229, 236]
156|[750, -23312, 0]|[0, 0, -90]|[19, 229, 236]
157|[750, -23150, 0]|[0, 0, -90]|[19, 229, 236]
158|[750, -22988, 0]|[0, 0, -90]|[19, 229, 236]
159|[750, -22827, 0]|[0, 0, -90]|[19, 229, 236]
160|[750, -22665, 0]|[0, 0, -90]|[19, 229, 236]
161|[750, -22503, 0]|[0, 0, -90]|[19, 229, 236]
162|[750, -22341, 0]|[0, 0, -90]|[19, 229, 236]
163|[750, -22180, 0]|[0, 0, -90]|[19, 229, 236]
164|[750, -22018, 0]|[0, 0, -90]|[19, 229, 236]
165|[750, -21856, 0]|[0, 0, -90]|[19, 229, 236]
166|[750, -21695, 0]|[0, 0, -90]|[19, 229, 236]
