163|[-750, 30984, 0]|[0, 0, 90]|[19, 236, 109]
164|[-750, 30822, 0]|[0, 0, 90]|[19, 236, 109]
165|[-750, 30656, 0]|[0, 0, 90]|[19, 236, 109]
166|[-750, 30487, 0]|[0, 0, 90]|[19, 236, 109]
167|[-750, 30316, 0]|[0, 0, 90]|[19, 236, 109]
168|[-750, 30141, 0]|[0, 0, 90]|[19, 236, 109]
169|[-750, 29963, 0]|[0, 0, 90]|[19, 236, 109]
170|[-750, 29783, 0]|[0, 0, 90]|[19, 236, 109]
171|[-750, 29599, 0]|[0, 0, 90]|[19, 236, 109]
172|[-750, 29412, 0]|[0, 0, 90]|[19, 236, 109]
173|[-750, 29223, 0]|[0, 0, 90]|[19, 236, 120]
174|[-750, 29034, 0]|[0, 0, 90]|[19, 236, 131]
175|[-750, 28845, 0]|[0, 0, 90]|[19, 236, 131]
176|[-750, 28656, 0]|[0, 0, 90]|[19, 236, 131]
177|[-750, 28467, 0]|[0, 0, 90]|[19, 236, 131]
178|[-750, 28278, 0]|[0, 0, 90]|[19, 236, 131]
179|[-750, 28089, 0]|[0, 0, 90]|[19, 236, 131]
180|[-750, 27900, 0]|[0, 0, 90]|[19, 236, 131]
181|[-750, 27711, 0]|[0, 0, 90]|[19, 236, 131]
182|[-750, 27522, 0]|[0, 0, 90]|[19, 236, 131]
183|[-750, 27333, 0]|[0, 0, 90]|[19, 236, 131]
184|[-750, 27144, 0]|[0, 0, 90]|[19, 236, 131]
185|[-750, 26955, 0]|[0, 0, 90]|[19, 236, 131]
186|[-750, 26766, 0]|[0, 0, 90]|[19, 236, 131]
187|[-750, 26577, 0]|[0, 0, 90]|[19, 236, 131]
188|[-750, 26388, 0]|[0, 0, 90]|[19, 236, 131]
189|[-750, 26199, 0]|[0, 0, 90]|[19, 236, 131]
190|[-750, 26009, 0]|[0, 0, 90]|[19, 236, 131]
191|[-750, 25820, 0]|[0, 0, 90]|[19, 236, 131]
192|[-750, 25631, 0]|[0, 0, 90]|[19, 236, 131]
193|[-750, 25442, 0]|[0, 0, 90]|[19, 236, 131]
194|[-750, 25253, 0]|[0, 0, 90]|[19, 236, 131]
195|[-750, 25064, 0]|[0, 0, 90]|[19, 236, 131]
196|[-750, 24875, 0]|[0, 0, 90]|[19, 236, 131]
197|[-750, 24686, 0]|[0, 0, 90]|[19, 236, 131]
198|[-750, 24497, 0]|[0, 0, 90]|[19, 236, 131]
199|[-750, 24308, 0]|[0, 0, 90]|[19, 236, 131]
200|[-750, 24119, 0]|[0, 0, 90]|[19, 236, 131]
201|[-750, 23930, 0]|[0, 0, 90]|[19, 236, 131]
202|[-750, 23741, 0]|[0, 0, 90]|[19, 236, 131]
203|[-750, 23552, 0]|[0, 0, 90]|[19, 236, 131]
204|[-750, 23363, 0]|[0, 0, 90]|[19, 236, 131]
205|[-750, 23174, 0]|[0, 0, 90]|[19, 236, 131]
206|[-750, 22985, 0]|[0, 0, 90]|[19, 236, 131]
207|[-750, 22796, 0]|[0, 0, 90]|[19, 236, 131]
208|[-750, 22607, 0]|[0, 0, 90]|[19, 236, 131]
209|[-750, 22418, 0]|[0, 0, 90]|[19, 236, 131]
210|[-750, 22229, 0]|[0, 0, 90]|[19, 236, 131]
211|[-750, 22039, 0]|[0, 0, 90]|[19, 236, 131]
212|[-750, 21850, 0]|[0, 0, 90]|[19, 236, 131]
213|[-750, 21661, 0]|[0, 0, 90]|[19, 236, 131]
214|[-750, 21472, 0]|[0, 0, 90]|[19, 236, 131]
215|[-750, 21283, 0]|[0, 0, 90]|[19, 236, 131]
216|[-750, 21094, 0]|[0, 0, 90]|[19, 236, 131]
217|[-750, 20905, 0]|[0, 0, 90]|[19, 236, 131]
218|[-750, 20716, 0]|[0, 0, 90]|[19, 236, 131]
219|[-750, 20527, 0]|[0, 0, 90]|[19, 236, 131]
220|[-750, 20338, 0]|[0, 0, 90]|[19, 236, 131]
221|[-750, 20149, 0]|[0, 0, 90]|[19, 236, 131]
222|[-750, 19960, 0]|[0, 0, 90]|[19, 236, 131]
223|[-750, 19771, 0]|[0, 0, 90]|[19, 236, 131]
224|[-750, 19582, 0]|[0, 0, 90]|[19, 236, 131]
225|[-750, 19393, 0]|[0, 0, 90]|[19, 236, 131]
226|[-750, 19204, 0]|[0, 0, 90]|[19, 236, 131]
227|[-750, 19015, 0]|[0, 0, 90]|[19, 236, 131]
228|[-750, 18826, 0]|[0, 0, 90]|[19, 236, 131]
229|[-750, 18637, 0]|[0, 0, 90]|[19, 236, 131]
230|[-750, 18448, 0]|[0, 0, 90]|[19, 236, 131]
231|[-750, 18259, 0]|[0, 0, 90]|[19, 236, 131]
232|[-750, 18069, 0]|[0, 0, 90]|[19, 236, 131]
233|[-750, 17880, 0]|[0, 0, 90]|[19, 236, 131]
234|[-750, 17691, 0]|[0, 0, 90]|[19, 236, 131]
235|[-750, 17502, 0]|[0, 0, 90]|[19, 236, 131]
236|[-750, 17313, 0]|[0, 0, 90]|[19, 236, 131]
