146|[-10768, -750, 0]|[0, 0, -0]|[19, 236, 149]
147|[-10583, -750, 0]|[0, 0, -0]|[19, 236, 149]
148|[-10398, -750, 0]|[0, 0, -0]|[19, 236, 149]
149|[-10214, -750, 0]|[0, 0, -0]|[19, 236, 149]
150|[-10029, -750, 0]|[0, 0, -0]|[19, 236, 149]
151|[-9844, -750, 0]|[0, 0, -0]|[19, 236, 149]
152|[-9659, -750, 0]|[0, 0, -0]|[19, 236, 149]
153|[-9475, -750, 0]|[0, 0, -0]|[19, 236, 149]
154|[-9290, -750, 0]|[0, 0, -0]|[19, 236, 149]
155|[-9105, -750, 0]|[0, 0, -0]|[19, 236, 149]
156|[-8920, -750, 0]|[0, 0, -0]|[19, 236, 149]
157|[-8736, -750, 0]|[0, 0, -0]|[19, 236, 149]
158|[-8551, -750, 0]|[0, 0, -0]|[19, 236, 149]
159|[-8366, -750, 0]|[0, 0, -0]|[19, 236, 149]
160|[-8182, -750, 0]|[0, 0, -0]|[19, 236, 149]
161|[-7997, -750, 0]|[0, 0, -0]|[19, 236, 149]
162|[-7812, -750, 0]|[0, 0, -0]|[19, 236, 149]
163|[-7627, -750, 0]|[0, 0, -0]|[19, 236, 149]
164|[-7443, -750, 0]|[0, 0, -0]|[19, 236, 149]
165|[-7258, -750, 0]|[0, 0, -0]|[19, 236, 149]
166|[-7073, -750, 0]|[0, 0, -0]|[19, 236, 149]
167|[-6888, -750, 0]|[0, 0, -0]|[19, 236, 149]
168|[-6704, -750, 0]|[0, 0, -0]|[19, 236, 149]
169|[-6519, -750, 0]|[0, 0, -0]|[19, 236, 149]
170|[-6334, -750, 0]|[0, 0, -0]|[19, 236, 149]
171|[-6150, -750, 0]|[0, 0, -0]|[19, 236, 149]
172|[-5965, -750, 0]|[0, 0, -0]|[19, 236, 149]
173|[-5780, -750, 0]|[0, 0, -0]|[19, 236, 149]
174|[-5595, -750, 0]|[0, 0, -0]|[19, 236, 149]
175|[-5411, -750, 0]|[0, 0, -0]|[19, 236, 149]
176|[-5226, -750, 0]|[0, 0, -0]|[19, 236, 149]
177|[-5041, -750, 0]|[0, 0, -0]|[19, 236, 149]
178|[-4856, -750, 0]|[0, 0, -0]|[19, 236, 149]
179|[-4672, -750, 0]|[0, 0, -0]|[19, 236, 149]
180|[-4487, -750, 0]|[0, 0, -0]|[19, 236, 149]
181|[-4302, -750, 0]|[0, 0, -0]|[19, 236, 149]
182|[-4120, -750, 0]|[0, 0, -0]|[19, 236, 171]
183|[-3943, -750, 0]|[0, 0, -0]|[19, 236, 189]
184|[-3771, -750, 0]|[0, 0, -0]|[19, 236, 211]
185|[-3604, -750, 0]|[0, 0, -0]|[19, 236, 229]
186|[-3441, -750, 0]|[0, 0, -0]|[19, 225, 236]
187|[-3280, -750, 0]|[0, 0, -0]|[19, 225, 236]
188|[-3119, -750, 0]|[0, 0, -0]|[19, 225, 236]
189|[-2959, -750, 0]|[0, 0, -0]|[19, 225, 236]
190|[-2798, -750, 0]|[0, 0, -0]|[19, 225, 236]
191|[-2637, -750, 0]|[0, 0, -0]|[19, 225, 236]
192|[-2476, -750, 0]|[0, 0, -0]|[19, 225, 236]
193|[-2315, -750, 0]|[0, 0, -0]|[19, 225, 236]
194|[-2154, -750, 0]|[0, 0, -0]|[19, 229, 236]
195|[-1993, -750, 0]|[0, 0, -0]|[19, 236, 229]
196|[-1832, -750, 0]|[0, 0, -0]|[19, 236, 211]
197|[-1671, -750, 0]|[0, 0, -0]|[19, 236, 196]
198|[-1510, -750, 0]|[0, 0, -0]|[19, 236, 178]
199|[-1350, -750, 0]|[0, 0, -0]|[19, 236, 160]
200|[-1189, -750, 0]|[0, 0, -0]|[19, 236, 138]
201|[-1028, -750, 0]|[0, 0, -0]|[19, 236, 117]
202|[-893, -750, 0]|[0, 0, -0]|[19, 236, 109]
203|[-765, -750, 0]|[0, 0, -0]|[19, 236, 109]
204|[-636, -750, 0]|[0, 0, -0]|[19, 236, 109]
205|[-507, -750, 0]|[0, 0, -0]|[19, 236, 109]
206|[-379, -750, 0]|[0, 0, -0]|[19, 236, 109]
207|[-250, -750, 0]|[0, 0, -0]|[19, 236, 109]
208|[-121, -750, 0]|[0, 0, -0]|[19, 236, 109]
209|[8, -750, 0]|[0, 0, -0]|[19, 236, 109]
210|[136, -750, 0]|[0, 0, -0]|[19, 236, 109]
211|[265, -750, 0]|[0, 0, -0]|[19, 236, 109]
212|[394, -750, 0]|[0, 0, -0]|[19, 236, 109]
213|[522, -750, 0]|[0, 0, -0]|[19, 236, 109]
214|[651, -750, 0]|[0, 0, -0]|[19, 236, 109]
215|[780, -750, 0]|[0, 0, -0]|[19, 236, 109]
216|[909, -750, 0]|[0, 0, -0]|[19, 236, 109]
217|[1047, -750, 0]|[0, 0, -0]|[19, 236, 109]
218|[1210, -750, 0]|[0, 0, -0]|[19, 236, 109]
219|[1376, -750, 0]|[0, 0, -0]|[19, 236, 109]
220|[1546, -750, 0]|[0, 0, -0]|[19, 236, 109]
221|[1718, -750, 0]|[0, 0, -0]|[19, 236, 109]
222|[1893, -750, 0]|[0, 0, -0]|[19, 236, 109]
223|[2071, -750, 0]|[0, 0, -0]|[19, 236, 109]
224|[2253, -750, 0]|[0, 0, -0]|[19, 236, 109]
225|[2437, -750, 0]|[0, 0, -0]|[19, 236, 109]
226|[2624, -750, 0]|[0, 0, -0]|[19, 236, 109]
227|[2814, -750, 0]|[0, 0, -0]|[19, 236, 109]
228|[3008, -750, 0]|[0, 0, -0]|[19, 236, 109]
229|[3204, -750, 0]|[0, 0, -0]|[19, 236, 109]
230|[3403, -750, 0]|[0, 0, -0]|[19, 236, 109]
231|[3606, -750, 0]|[0, 0, -0]|[19, 236, 109]
232|[3811, -750, 0]|[0, 0, -0]|[19, 236, 109]
233|[4019, -750, 0]|[0, 0, -0]|[19, 236, 109]
234|[4230, -750, 0]|[0, 0, -0]|[19, 236, 109]
235|[4445, -750, 0]|[0, 0, -0]|[19, 236, 109]
236|[4662, -750, 0]|[0, 0, -0]|[19, 236, 109]
237|[4882, -750, 0]|[0, 0, -0]|[19, 236, 109]
238|[5105, -750, 0]|[0, 0, -0]|[19, 236, 109]
239|[5332, -750, 0]|[0, 0, -0]|[19, 236, 109]
240|[5561, -750, 0]|[0, 0, -0]|[19, 236, 109]
241|[5793, -750, 0]|[0, 0, -0]|[19, 236, 109]
242|[6029, -750, 0]|[0, 0, -0]|[19, 236, 109]
243|[6267, -750, 0]|[0, 0, -0]|[19, 236, 109]
244|[6508, -750, 0]|[0, 0, -0]|[19, 236, 109]
245|[6752, -750, 0]|[0, 0, -0]|[19, 236, 109]
246|[7000, -750, 0]|[0, 0, -0]|[19, 236, 109]
247|[7250, -750, 0]|[0, 0, -0]|[19, 236, 109]
248|[7503, -750, 0]|[0, 0, -0]|[19, 236, 109]
249|[7759, -750, 0]|[0, 0, -0]|[19, 236, 109]
250|[8019, -750, 0]|[0, 0, -0]|[19, 236, 109]
251|[8281, -750, 0]|[0, 0, -0]|[19, 236, 109]
252|[8546, -750, 0]|[0, 0, -0]|[19, 236, 109]
253|[8814, -750, 0]|[0, 0, -0]|[19, 236, 109]
254|[9086, -750, 0]|[0, 0, -0]|[19, 236, 109]
255|[9360, -750, 0]|[0, 0, -0]|[19, 236, 109]
256|[9637, -750, 0]|[0, 0, -0]|[19, 236, 109]
257|[9918, -750, 0]|[0, 0, -0]|[19, 236, 109]
258|[10201, -750, 0]|[0, 0, -0]|[19, 236, 109]
259|[10487, -750, 0]|[0, 0, -0]|[19, 236, 109]
260|[10776, -750, 0]|[0, 0, -0]|[19, 236, 109]
261|[11069, -750, 0]|[0, 0, -0]|[19, 236, 109]
262|[11364, -750, 0]|[0, 0, -0]|[19, 236, 109]
263|[11662, -750, 0]|[0, 0, -0]|[19, 236, 109]
264|[11963, -750, 0]|[0, 0, -0]|[19, 236, 109]
265|[12268, -750, 0]|[0, 0, -0]|[19, 236, 109]
266|[12575, -750, 0]|[0, 0, -0]|[19, 236, 109]
267|[12885, -750, 0]|[0, 0, -0]|[19, 236, 109]
268|[13199, -750, 0]|[0, 0, -0]|[19, 236, 109]
269|[13515, -750, 0]|[0, 0, -0]|[19, 236, 109]
270|[13834, -750, 0]|[0, 0, -0]|[19, 236, 109]
271|[14156, -750, 0]|[0, 0, -0]|[19, 236, 109]
272|[14482, -750, 0]|[0, 0, -0]|[19, 236, 109]
273|[14810, -750, 0]|[0, 0, -0]|[19, 236, 109]
274|[15141, -750, 0]|[0, 0, -0]|[19, 236, 109]
275|[15475, -750, 0]|[0, 0, -0]|[19, 236, 109]
276|[15813, -750, 0]|[0, 0, -0]|[19, 236, 109]
277|[16153, -750, 0]|[0, 0, -0]|[19, 236, 109]
278|[16496, -750, 0]|[0, 0, -0]|[19, 236, 109]
279|[16842, -750, 0]|[0, 0, -0]|[19, 236, 109]
280|[17192, -750, 0]|[0, 0, -0]|[19, 236, 109]
281|[17544, -750, 0]|[0, 0, -0]|[19, 236, 109]
282|[17899, -750, 0]|[0, 0, -0]|[19, 236, 109]
283|[18258, -750, 0]|[0, 0, -0]|[19, 236, 109]
284|[18619, -750, 0]|[0, 0, -0]|[19, 236, 109]
285|[18983, -750, 0]|[0, 0, -0]|[19, 236, 109]
286|[19350, -750, 0]|[0, 0, -0]|[19, 236, 109]
287|[19721, -750, 0]|[0, 0, -0]|[19, 236, 109]
288|[20094, -750, 0]|[0, 0, -0]|[19, 236, 109]
289|[20470, -750, 0]|[0, 0, -0]|[19, 236, 109]
290|[20849, -750, 0]|[0, 0, -0]|[19, 236, 109]
291|[21232, -750, 0]|[0, 0, -0]|[19, 236, 109]
292|[21617, -750, 0]|[0, 0, -0]|[19, 236, 109]
293|[22005, -750, 0]|[0, 0, -0]|[19, 236, 109]
294|[22397, -750, 0]|[0, 0, -0]|[19, 236, 109]
295|[22791, -750, 0]|[0, 0, -0]|[19, 236, 109]
296|[23188, -750, 0]|[0, 0, -0]|[19, 236, 109]
297|[23588, -750, 0]|[0, 0, -0]|[19, 236, 109]
298|[23992, -750, 0]|[0, 0, -0]|[19, 236, 109]
299|[24398, -750, 0]|[0, 0, -0]|[19, 236, 109]
300|[24807, -750, 0]|[0, 0, -0]|[19, 236, 109]
301|[25219, -750, 0]|[0, 0, -0]|[19, 236, 109]
302|[25635, -750, 0]|[0, 0, -0]|[19, 236, 109]
303|[26053, -750, 0]|[0, 0, -0]|[19, 236, 109]
304|[26474, -750, 0]|[0, 0, -0]|[19, 236, 109]
305|[26899, -750, 0]|[0, 0, -0]|[19, 236, 109]
306|[27326, -750, 0]|[0, 0, -0]|[19, 236, 109]
307|[27756, -750, 0]|[0, 0, -0]|[19, 236, 109]
308|[28189, -750, 0]|[0, 0, -0]|[19, 236, 109]
309|[28626, -750, 0]|[0, 0, -0]|[19, 236, 109]
310|[29065, -750, 0]|[0, 0, -0]|[19, 236, 109]
311|[29507, -750, 0]|[0, 0, -0]|[19, 236, 109]
312|[29952, -750, 0]|[0, 0, -0]|[19, 236, 109]
313|[30401, -750, 0]|[0, 0, -0]|[19, 236, 109]
314|[30852, -750, 0]|[0, 0, -0]|[19, 236, 109]
