208|[-30966, -750, 0]|[0, 0, 0]|[19, 236, 109]
209|[-30803, -750, 0]|[0, 0, 0]|[19, 236, 109]
210|[-30636, -750, 0]|[0, 0, 0]|[19, 236, 109]
211|[-30468, -750, 0]|[0, 0, 0]|[19, 236, 120]
212|[-30300, -750, 0]|[0, 0, 0]|[19, 236, 135]
213|[-30132, -750, 0]|[0, 0, 0]|[19, 236, 146]
214|[-29964, -750, 0]|[0, 0, 0]|[19, 236, 160]
215|[-29796, -750, 0]|[0, 0, 0]|[19, 236, 171]
216|[-29627, -750, 0]|[0, 0, 0]|[19, 236, 182]
217|[-29459, -750, 0]|[0, 0, 0]|[19, 236, 193]
218|[-29291, -750, 0]|[0, 0, 0]|[19, 236, 200]
219|[-29123, -750, 0]|[0, 0, 0]|[19, 236, 211]
220|[-28955, -750, 0]|[0, 0, 0]|[19, 236, 218]
221|[-28787, -750, 0]|[0, 0, 0]|[19, 236, 218]
222|[-28618, -750, 0]|[0, 0, 0]|[19, 236, 218]
223|[-28450, -750, 0]|[0, 0, 0]|[19, 236, 218]
224|[-28282, -750, 0]|[0, 0, 0]|[19, 236, 218]
225|[-28114, -750, 0]|[0, 0, 0]|[19, 236, 218]
226|[-27946, -750, 0]|[0, 0, 0]|[19, 236, 218]
227|[-27778, -750, 0]|[0, 0, 0]|[19, 236, 218]
228|[-27609, -750, 0]|[0, 0, 0]|[19, 236, 218]
229|[-27441, -750, 0]|[0, 0, 0]|[19, 236, 218]
230|[-27273, -750, 0]|[0, 0, 0]|[19, 236, 218]
231|[-27105, -750, 0]|[0, 0, 0]|[19, 236, 218]
232|[-26937, -750, 0]|[0, 0, 0]|[19, 236, 218]
233|[-26769, -750, 0]|[0, 0, 0]|[19, 236, 218]
234|[-26600, -750, 0]|[0, 0, 0]|[19, 236, 218]
235|[-26432, -750, 0]|[0, 0, 0]|[19, 236, 218]
236|[-26264, -750, 0]|[0, 0, 0]|[19, 236, 218]
237|[-26096, -750, 0]|[0, 0, 0]|[19, 236, 218]
238|[-25928, -750, 0]|[0, 0, 0]|[19, 236, 218]
239|[-25759, -750, 0]|[0, 0, 0]|[19, 236, 218]
240|[-25591, -750, 0]|[0, 0, 0]|[19, 236, 218]
241|[-25423, -750, 0]|[0, 0, 0]|[19, 236, 218]
242|[-25255, -750, 0]|[0, 0, 0]|[19, 236, 218]
243|[-25087, -750, 0]|[0, 0, 0]|[19, 236, 218]
244|[-24919, -750, 0]|[0, 0, 0]|[19, 236, 218]
245|[-24750, -750, 0]|[0, 0, 0]|[19, 236, 218]
246|[-24582, -750, 0]|[0, 0, 0]|[19, 236, 218]
247|[-24414, -750, 0]|[0, 0, 0]|[19, 236, 218]
248|[-24246, -750, 0]|[0, 0, 0]|[19, 236, 218]
249|[-24078, -750, 0]|[0, 0, 0]|[19, 236, 218]
250|[-23910, -750, 0]|[0, 0, 0]|[19, 236, 218]
251|[-23741, -750, 0]|[0, 0, 0]|[19, 236, 218]
252|[-23573, -750, 0]|[0, 0, 0]|[19, 236, 218]
